[(0, '{id:TEST, hour:18, minute:19, day:23, month:8, year:2012, site:UoB, location:SHED, tester:SHAUN, testcode1:I0A0000011, testcode2:S121111111}')] 
[(4338, '{id:00666, hour:20, minute:2, day:1, month:2, year:2017, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4339, '{id:00636, hour:20, minute:8, day:1, month:2, year:2017, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4340, '{id:4937, hour:20, minute:16, day:1, month:2, year:2017, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K1C7000091, testcode2:S122111111}')]
[(4341, '{id:4938, hour:20, minute:30, day:1, month:2, year:2017, site:UoB, location:ALT, tester:CHRIS LYON, testcode1:K1C7000091, testcode2:S122111111}')]
[(4342, '{id:00778, hour:22, minute:44, day:6, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I0E3000021, testcode2:S122111111}')]
[(4343, '{id:4940, hour:21, minute:5, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:K1C7000091, testcode2:S122111111}')]
[(4344, '{id:00478, hour:21, minute:14, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:IAG2006021, testcode2:S122111111}')]
[(4345, '{id:00479, hour:21, minute:15, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:IAG2006021, testcode2:S122111111}')]
[(4346, '{id:4942, hour:21, minute:40, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I0E3000021, testcode2:S122111111}')]
[(4347, '{id:00779, hour:22, minute:2, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I0E3000021, testcode2:S122111111}')]
[(4348, '{id:00779, hour:22, minute:2, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I0E3000021, testcode2:S122111111}')]
[(4349, '{id:00780, hour:22, minute:43, day:7, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:IAG2006021, testcode2:S122111111}')]
[(4350, '{id:00563, hour:19, minute:40, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4351, '{id:00691, hour:19, minute:50, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4352, '{id:00613, hour:19, minute:58, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4353, '{id:00690, hour:20, minute:1, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4354, '{id:00609, hour:20, minute:6, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4355, '{id:00482, hour:20, minute:8, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4356, '{id:00654, hour:20, minute:15, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4357, '{id:00781, hour:20, minute:19, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4358, '{id:00782, hour:20, minute:31, day:18, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4359, '{id:00573, hour:20, minute:4, day:20, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4360, '{id:00573, hour:20, minute:49, day:20, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4361, '{id:00589, hour:15, minute:37, day:24, month:2, year:2017, site:UoB, location:ALT, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4362, '{id:00596, hour:15, minute:46, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4363, '{id:00784, hour:16, minute:23, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4364, '{id:00785/2, hour:16, minute:40, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4365, '{id:00785/3, hour:16, minute:42, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4366, '{id:00785/4, hour:16, minute:44, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4367, '{id:00785/5, hour:16, minute:45, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4368, '{id:00785/6, hour:16, minute:46, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4369, '{id:4944/1, hour:17, minute:13, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4370, '{id:4944/2, hour:17, minute:15, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4371, '{id:4944/3, hour:17, minute:16, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4372, '{id:4944/4, hour:17, minute:17, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4373, '{id:4944/5, hour:17, minute:18, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4374, '{id:4944/6, hour:17, minute:19, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4375, '{id:00785/1, hour:17, minute:22, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4376, '{id:00785/2, hour:17, minute:23, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4377, '{id:00785/3, hour:17, minute:26, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4378, '{id:00785/4, hour:17, minute:27, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4379, '{id:00785/5, hour:17, minute:28, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4380, '{id:00785/6, hour:17, minute:29, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4381, '{id:00786, hour:17, minute:33, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4382, '{id:00786/2, hour:17, minute:34, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4383, '{id:00786/3, hour:17, minute:36, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4384, '{id:00786/4, hour:17, minute:37, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4385, '{id:00786/5, hour:17, minute:39, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4386, '{id:00786/6, hour:17, minute:40, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4387, '{id:00787/1, hour:17, minute:43, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4388, '{id:00787/2, hour:17, minute:44, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4389, '{id:00787/3, hour:17, minute:45, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4390, '{id:00787/4, hour:17, minute:46, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4391, '{id:00787/5, hour:17, minute:47, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4392, '{id:00787/6, hour:17, minute:48, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4393, '{id:00788/1, hour:17, minute:50, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4394, '{id:00788/2, hour:17, minute:51, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4395, '{id:00788/3, hour:17, minute:52, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4396, '{id:00788/4, hour:17, minute:55, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4397, '{id:00788/5, hour:17, minute:56, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4398, '{id:00788/6, hour:17, minute:58, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4399, '{id:00789, hour:18, minute:23, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4400, '{id:00780/2, hour:18, minute:26, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4401, '{id:00780/3, hour:18, minute:27, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4402, '{id:00780/4, hour:18, minute:28, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4403, '{id:00780/5, hour:18, minute:30, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4404, '{id:00780/6, hour:18, minute:31, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4405, '{id:00482, hour:18, minute:34, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4406, '{id:00683, hour:18, minute:37, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4407, '{id:00790, hour:18, minute:39, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4408, '{id:00600, hour:18, minute:40, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4409, '{id:00665, hour:18, minute:43, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4410, '{id:4522, hour:18, minute:45, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4411, '{id:00656, hour:18, minute:48, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4412, '{id:00558, hour:18, minute:50, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4413, '{id:00667, hour:18, minute:52, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4414, '{id:4620, hour:18, minute:54, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4415, '{id:00689, hour:18, minute:59, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4416, '{id:00661, hour:19, minute:0, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4417, '{id:00587, hour:19, minute:2, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4418, '{id:00585, hour:19, minute:3, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4419, '{id:00714, hour:19, minute:5, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4420, '{id:00586, hour:19, minute:6, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4421, '{id:00791, hour:19, minute:9, day:24, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(4422, '{id:00792/1, hour:20, minute:40, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4423, '{id:00792/2, hour:20, minute:42, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4424, '{id:00792/3, hour:20, minute:43, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4425, '{id:00792/4, hour:20, minute:44, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4426, '{id:00792/5, hour:20, minute:45, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4427, '{id:00792/6, hour:20, minute:46, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4428, '{id:4304/1, hour:20, minute:50, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4429, '{id:4304/2, hour:20, minute:51, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4430, '{id:4304/3, hour:20, minute:52, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4431, '{id:4304/4, hour:20, minute:52, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4432, '{id:4304/5, hour:20, minute:53, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4433, '{id:4304/6, hour:20, minute:54, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4434, '{id:00793, hour:20, minute:57, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4435, '{id:00793/2, hour:20, minute:59, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4436, '{id:00793/3, hour:21, minute:0, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4437, '{id:00793/4, hour:21, minute:1, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4438, '{id:00793/5, hour:21, minute:2, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4439, '{id:00793/6, hour:21, minute:3, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4440, '{id:4949/1, hour:21, minute:7, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4441, '{id:4949/2, hour:21, minute:8, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4442, '{id:4949/3, hour:21, minute:9, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4443, '{id:4949/4, hour:21, minute:10, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4444, '{id:4949/5, hour:21, minute:11, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4445, '{id:4949/6, hour:21, minute:12, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4446, '{id:4950/1, hour:21, minute:14, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4447, '{id:4950/2, hour:21, minute:15, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4448, '{id:4950/3, hour:21, minute:16, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4449, '{id:4950/4, hour:21, minute:17, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4450, '{id:4950/5, hour:21, minute:18, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4451, '{id:4950/6, hour:21, minute:19, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4452, '{id:4951/1, hour:21, minute:22, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4453, '{id:4951/2, hour:21, minute:23, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4454, '{id:4951/3, hour:21, minute:24, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4455, '{id:4951/4, hour:21, minute:26, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4456, '{id:4951/5, hour:21, minute:27, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4457, '{id:4951/6, hour:21, minute:28, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
[(4458, '{id:4252/1, hour:21, minute:31, day:25, month:2, year:2017, site:UoB, location:ALT, tester:HENRY, testcode1:KDC8000011, testcode2:S121121111}')]
